wafer,chamber,C6,t,seg,in_val,ae_raw,ae_score,ewma,ae_drift_score,z,anom_z,anom_band,drift_pts,score_ae_z,score_ae_band,score_ae_sum
C64_10255,C24_0,C6_0,1545717533.8,seg2,False,102.84368118498054,0.1158066451463459,0.38435256752965896,1.0,1.3914188790995328,0,0,20,20,20,20
C64_10256,C24_0,C6_0,1545717647.8,seg2,False,177.48295877841483,0.1978403535431445,0.37502695683033327,1.0,3.2614672842130368,25,0,20,25,20,45
C64_10257,C24_0,C6_0,1545717758.9,seg2,False,216.03257907421496,0.3454973230466032,0.37355047514114675,1.0,4.2273080355741355,25,10,20,25,20,45
C64_10223,C24_0,C6_0,1545717908.9,seg2,False,271.2375590890739,0.5567431375502461,0.38271010826160173,1.0,5.610440190114054,25,20,20,25,20,45
C64_10220,C24_0,C6_0,1545718041.8,seg2,False,324.113379965654,0.740183048159635,0.40058375525650336,1.0,6.935216469942547,25,20,20,25,20,45
C64_10224,C24_0,C6_0,1545718155.5,seg2,False,149.33497479033406,0.1669037798665647,0.3888997564870064,1.0,2.5562341380564715,15,0,20,20,20,35
C64_10225,C24_0,C6_0,1545718272.1,seg2,False,172.68520316080145,0.1925672895748912,0.37908313314140063,1.0,3.141262004498064,25,0,20,25,20,45
C64_10226,C24_0,C6_0,1545718389.1,seg2,False,276.1022002574607,0.5736198370753192,0.3888099683380965,1.0,5.732321252628403,25,20,20,25,20,45
C64_10227,C24_0,C6_0,1545718503.2,seg2,False,246.88332471242117,0.4681909084227506,0.39277901534232923,1.0,5.000257473690949,25,10,20,25,20,45
C64_10228,C24_0,C6_0,1545718620.2,seg2,False,201.47895423990136,0.2876174768969561,0.3875209384200606,1.0,3.86267451033725,25,10,20,25,20,45
C64_10229,C24_0,C6_0,1545718737.2,seg2,False,272.66693873361777,0.5617020255613472,0.3962299927771249,1.0,5.646252556079612,25,20,20,25,20,45
C64_10230,C24_0,C6_0,1545718851.2,seg2,False,157.407581195317,0.1757761304731138,0.38520729966192435,1.0,2.7584891064790935,15,0,20,20,20,35
C64_10231,C24_0,C6_0,1545718968.3,seg2,False,294.90758504799817,0.6388605850724681,0.3978899639324515,1.0,6.203480419342844,25,20,20,25,20,45
C64_10222,C24_0,C6_0,1545719082.4,seg2,False,179.99137147692775,0.2021612418622028,0.3881035278289391,1.0,3.3243142639463077,25,10,20,25,20,45
C64_10232,C24_0,C6_0,1545719199.4,seg2,False,174.98898169068673,0.1950993008995565,0.37845331648246994,1.0,3.198981981224174,25,0,20,25,20,45
C64_10221,C24_0,C6_0,1545719340.4,seg2,False,275.00573494011417,0.5698159150469534,0.38802144641069414,1.0,5.704849882539118,25,20,20,25,20,45
C64_10173,C24_0,C6_0,1545735823.7,seg2,False,209.3475905194809,0.318911086733304,0.38456592842682463,1.0,4.059819113011437,25,10,20,25,20,45
C64_10174,C24_0,C6_0,1545735949.8,seg2,False,195.62585167815948,0.2643396557610847,0.3785546147935376,1.0,3.716028060057109,25,10,20,25,20,45
C64_10175,C24_0,C6_0,1545736066.1,seg2,False,73.91305309006762,0.0858908653602575,0.36392142732187355,1.0,0.6665769905898437,0,0,20,20,20,20
C64_10176,C24_0,C6_0,1545736183.2,seg2,False,222.8923958409812,0.3727788521223749,0.3643642985618986,1.0,4.399177188353698,25,10,20,25,20,45
C64_10177,C24_0,C6_0,1545736297.2,seg2,False,292.00920285456976,0.6288053469379081,0.3775863509806991,1.0,6.130862956085041,25,20,20,25,20,45
C64_10178,C24_0,C6_0,1545736414.3,seg2,False,192.57365965543832,0.2522010712705897,0.3713170869951936,1.0,3.6395569712654896,25,10,20,25,20,45
C64_10179,C24_0,C6_0,1545736531.4,seg2,False,181.3050962139911,0.207385932379505,0.36312052926440913,1.0,3.357228956163527,25,10,20,25,20,45
C64_10180,C24_0,C6_0,1545736645.4,seg2,False,217.6702402755869,0.3520103106671972,0.3625650183345485,1.0,4.268338787967314,25,10,20,25,20,45
C64_10181,C24_0,C6_0,1545736762.4,seg2,False,135.36879525848076,0.1515539863520281,0.35201446673542247,1.0,2.2063187503254333,15,0,20,20,20,35
C64_10182,C24_0,C6_0,1545736879.5,seg2,False,190.93077217159745,0.2456672986958225,0.34669710833344247,1.0,3.598395277074497,25,10,20,25,20,45
C64_10183,C24_0,C6_0,1545736993.6,seg2,False,302.9429845566248,0.6667374660955309,0.3626991262215469,1.0,6.404803188266306,25,20,20,25,20,45
C64_10184,C24_0,C6_0,1545737110.7,seg2,False,332.0142032327946,0.7675930493631677,0.3829438223786279,1.0,7.133167500903484,25,20,20,25,20,45
C64_10148,C24_0,C6_0,1545741840.4,seg2,False,258.3540973448813,0.512047073611862,0.38939898494028957,1.0,5.287651735243109,25,20,20,25,20,45
C64_10149,C24_0,C6_0,1545741954.5,seg2,False,123.80864249235424,0.1388485820178054,0.37687146479416533,1.0,1.916685115861305,0,0,20,20,20,20
C64_10150,C24_0,C6_0,1545742068.5,seg2,False,259.45281090961265,0.5158587953924104,0.3838208313240775,1.0,5.31517943400507,25,20,20,25,20,45
C64_10151,C24_0,C6_0,1545742185.6,seg2,False,136.0737305305599,0.1523287587830175,0.37224622769702453,1.0,2.223980538110151,15,0,20,20,20,35
C64_10152,C24_0,C6_0,1545742302.6,seg2,False,124.23459227851578,0.1393167301788848,0.3605997528211175,1.0,1.9273570669298654,0,0,20,20,20,20
C64_10153,C24_0,C6_0,1545742416.7,seg2,False,230.90794363349545,0.4046567298550773,0.3628026016728155,1.0,4.600002582821621,25,10,20,25,20,45
C64_10154,C24_0,C6_0,1545742533.7,seg2,False,232.57311346000472,0.411279119429402,0.3652264275606448,1.0,4.641722549556411,25,10,20,25,20,45
C64_10155,C24_0,C6_0,1545742650.8,seg2,False,133.01185757086648,0.1489635494505838,0.3544132836551417,1.0,2.147266898461547,15,0,20,20,20,35
C64_10156,C24_0,C6_0,1545742767.8,seg2,False,303.806993369236,0.6697349363328453,0.37017936628902687,1.0,6.426450481141093,25,20,20,25,20,45
C64_10157,C24_0,C6_0,1545742881.8,seg2,False,131.8065229224101,0.1476388036296151,0.35905233815605625,1.0,2.1170678637220655,15,0,20,20,20,35
C64_10158,C24_0,C6_0,1545742998.9,seg2,False,152.57704704462134,0.1704670406387047,0.34962307328018866,1.0,2.6374625776110094,15,0,20,20,20,35
C64_10159,C24_0,C6_0,1545743115.9,seg2,False,317.6246158372423,0.7176718456487635,0.36802551189861743,1.0,6.7726438486533835,25,20,20,25,20,45
C64_11826,C24_0,C6_0,1545752563.7,seg2,False,191.02665268332208,0.2460486160192075,0.36192666710464694,1.0,3.600797513588746,25,10,20,25,20,45
C64_11825,C24_0,C6_0,1545752803.8,seg2,False,222.1109526662777,0.3696710483111974,0.36231388616497445,1.0,4.3795985347324615,25,10,20,25,20,45
C64_11824,C24_0,C6_0,1545752917.9,seg2,False,148.8943139126089,0.1664194632023267,0.35251916501684205,1.0,2.5451936082154067,15,0,20,20,20,35
C64_11823,C24_0,C6_0,1545753032.9,seg2,False,244.1902400603638,0.4574804959238972,0.3577672315621948,1.0,4.932783633900483,25,10,20,25,20,45
C64_11822,C24_0,C6_0,1545753143.7,seg2,False,110.28118998141706,0.1239809797256394,0.34607791897036705,1.0,1.5777618061915448,0,0,20,20,20,20
C64_11818,C24_0,C6_0,1545753257.9,seg2,False,146.74335241950357,0.1640554083295118,0.33697679343832426,1.0,2.4913023831213947,15,0,20,20,20,35
C64_11827,C24_0,C6_0,1545753368.1,seg2,False,202.96505228148465,0.2935276969960292,0.33480433861620945,1.0,3.8999079263363026,25,10,20,25,20,45
C64_11821,C24_0,C6_0,1545753482.1,seg2,False,207.91474530575707,0.3132126534240257,0.3337247543566002,1.0,4.023919919006718,25,10,20,25,20,45
C64_11828,C24_0,C6_0,1545753596.1,seg2,False,297.1312240249288,0.6465749643179045,0.3493672648546654,1.0,6.259192541116155,25,20,20,25,20,45
C64_11820,C24_0,C6_0,1545753707.2,seg2,False,180.9280365803732,0.2058863641391866,0.34219321981889145,1.0,3.3477819225209897,25,10,20,25,20,45
C64_11829,C24_0,C6_0,1545753821.2,seg2,False,188.9325728802694,0.2377204491050787,0.3369695812832008,1.0,3.5483314297500197,25,10,20,25,20,45
C64_11819,C24_0,C6_0,1545753962.3,seg2,False,202.42004166572488,0.2913601867744023,0.3346891115577609,1.0,3.886252967906465,25,10,20,25,20,45
C64_11809,C24_0,C6_0,1545754088.3,seg2,False,100.3212225712392,0.113034289343416,0.3236063704470436,1.0,1.3282199862419906,0,0,20,20,20,20
C64_11810,C24_0,C6_0,1545754214.3,seg2,False,135.21719858138096,0.1513873711595437,0.3149954204826686,1.0,2.2025205741724543,15,0,20,20,20,35
C64_11806,C24_0,C6_0,1545754328.4,seg2,False,278.6573378993904,0.582484271004852,0.32836986300877774,1.0,5.796338901595527,25,20,20,25,20,45
C64_11811,C24_0,C6_0,1545754445.5,seg2,False,154.90234079138642,0.1730226986690258,0.3206025047917901,1.0,2.6957216069419814,15,0,20,20,20,35
C64_11812,C24_0,C6_0,1545754562.5,seg2,False,163.47966284547675,0.1824497665466572,0.31369486787953343,1.0,2.910621964294951,15,0,20,20,20,35
C64_11813,C24_0,C6_0,1545754676.5,seg2,False,322.45867885576973,0.7344424616561944,0.33473224756836645,1.0,6.893758791475534,25,20,20,25,20,45
C64_11807,C24_0,C6_0,1545754793.5,seg2,False,163.01264601563446,0.181936482875232,0.32709245933370973,1.0,2.8989210997372186,15,0,20,20,20,35
C64_11814,C24_0,C6_0,1545754910.6,seg2,False,180.38158251350745,0.2037131133045583,0.3209234920322521,1.0,3.334090799172015,25,10,20,25,20,45
C64_11815,C24_0,C6_0,1545755024.6,seg2,False,167.48978729843367,0.1868571696005913,0.3142201759106691,1.0,3.011093553508435,25,0,20,25,20,45
C64_11816,C24_0,C6_0,1545755141.7,seg2,False,76.93032669434814,0.0888169614427038,0.3029500151872708,1.0,0.7421732165100715,0,0,20,20,20,20
C64_11817,C24_0,C6_0,1545755258.8,seg2,False,358.83642600678456,0.8606462836475197,0.33083482861028324,1.0,7.805184387150937,25,20,20,25,20,45
C64_11808,C24_0,C6_0,1545755372.8,seg2,False,226.72250037068764,0.38801119893908,0.33369364712672306,1.0,4.495138471717265,25,10,20,25,20,45
C64_11777,C24_0,C6_0,1545755528.9,seg2,False,336.13139778824745,0.781876663096118,0.3561027979251928,1.0,7.23632167602701,25,20,20,25,20,45
C64_11776,C24_0,C6_0,1545755657.9,seg2,False,592.51973067406,1.0,0.3882976580289331,1.0,13.659998437938755,25,30,20,25,30,45
C64_11775,C24_0,C6_0,1545755769.4,seg2,False,203.57460766948577,0.2959519021324713,0.38368037023411,1.0,3.9151800205729184,25,10,20,25,20,45
C64_11774,C24_0,C6_0,1545755883.7,seg2,False,117.82358528103866,0.1322705917981572,0.3711098813123123,1.0,1.7667326102449017,0,0,20,20,20,20
C64_11773,C24_0,C6_0,1545755994.1,seg2,False,225.14544286054848,0.3817392325324162,0.3716413488733175,1.0,4.455626113389356,25,10,20,25,20,45
C64_11772,C24_0,C6_0,1545756108.1,seg2,False,250.98664488085043,0.4845098353399451,0.3772847731966489,1.0,5.103064033240451,25,10,20,25,20,45
C64_11771,C24_0,C6_0,1545756222.2,seg2,False,134.92733247320575,0.1510687883361449,0.3659739739536237,1.0,2.195258129106437,15,0,20,20,20,35
C64_11770,C24_0,C6_0,1545756333.2,seg2,False,302.8731165825193,0.6664950760066035,0.38100002905627267,1.0,6.403052682396511,25,20,20,25,20,45
C64_11768,C24_0,C6_0,1545756447.2,seg2,False,157.67472041961236,0.1760697348853452,0.3707535143477263,1.0,2.765182141251723,15,0,20,20,20,35
C64_11778,C24_0,C6_0,1545756561.3,seg2,False,336.47861338490753,0.783081243884796,0.3913699008245798,1.0,7.245020982795513,25,20,20,25,20,45
C64_11779,C24_0,C6_0,1545756672.3,seg2,False,300.48814473114766,0.6582209912554144,0.40471245534612155,1.0,6.343298449093341,25,20,20,25,20,45
C64_11780,C24_0,C6_0,1545756786.4,seg2,False,124.54744366712706,0.1396605754090686,0.39145986134926886,1.0,1.9351953962810264,0,0,20,20,20,20
C64_11769,C24_0,C6_0,1545756930.5,seg2,False,168.45090355748886,0.1879135025860233,0.38128254341110657,1.0,3.0351738231107888,25,0,20,25,20,45
C64_11763,C24_0,C6_0,1545757059.6,seg2,False,205.07270110478504,0.301909827978442,0.3773139076394733,1.0,3.9527139749427938,25,10,20,25,20,45
C64_11762,C24_0,C6_0,1545757179.7,seg2,False,142.31542582993873,0.1591888119426954,0.3664076528546344,1.0,2.3803629779749573,15,0,20,20,20,35
C64_11756,C24_0,C6_0,1545757296.7,seg2,False,195.30344969481897,0.2630574612970572,0.3612401432767555,1.0,3.70795044550629,25,10,20,25,20,45
C64_11761,C24_0,C6_0,1545757410.8,seg2,False,195.13565143265117,0.2623901266839268,0.3562976424471141,1.0,3.7037463470387655,25,10,20,25,20,45
C64_11760,C24_0,C6_0,1545757527.8,seg2,False,172.65277725467777,0.1925316512700574,0.34810934288826123,1.0,3.140449590230589,25,0,20,25,20,45
C64_11759,C24_0,C6_0,1545757644.9,seg2,False,117.43632183558708,0.1318449625908388,0.3372961238733901,1.0,1.7570299253867994,0,0,20,20,20,20
C64_11758,C24_0,C6_0,1545757762.7,seg2,False,332.93413916855167,0.7707845452685559,0.35897054494314834,1.0,7.15621601885458,25,20,20,25,20,45
C64_11764,C24_0,C6_0,1545757876.8,seg2,False,319.7103889876831,0.7249079326527157,0.37726741432862665,1.0,6.824901813617308,25,20,20,25,20,45
C64_11765,C24_0,C6_0,1545757993.1,seg2,False,140.01270750978605,0.15665796586157,0.3662369419052738,1.0,2.3226695642540567,15,0,20,20,20,35
C64_11766,C24_0,C6_0,1545758107.1,seg2,False,310.32180128357794,0.6923364914790757,0.38254191938396387,1.0,6.589675615984945,25,20,20,25,20,45
C64_11757,C24_0,C6_0,1545758224.2,seg2,False,173.3482866083326,0.1932960639672936,0.3730796266131303,1.0,3.157875216515832,25,0,20,25,20,45
C64_11767,C24_0,C6_0,1545758341.2,seg2,False,718.4917738052422,1.0,0.40442564528247377,1.0,16.81616267132731,25,30,20,25,30,45
C64_11726,C24_0,C6_0,1545758494.3,seg2,False,223.33009871503052,0.3745195988640048,0.4029303429615503,1.0,4.410143606946172,25,10,20,25,20,45
C64_11719,C24_0,C6_0,1545758623.3,seg2,False,223.42443237165563,0.3748947643361365,0.4015285640302796,1.0,4.412507087807834,25,10,20,25,20,45
C64_11725,C24_0,C6_0,1545758737.4,seg2,False,180.71897159827512,0.2050549115535334,0.3917048814064423,1.0,3.342543907779379,25,10,20,25,20,45
C64_11724,C24_0,C6_0,1545758848.4,seg2,False,202.7942384135308,0.2928483693020734,0.3867620558012238,1.0,3.8956282734291787,25,10,20,25,20,45
C64_11723,C24_0,C6_0,1545758962.5,seg2,False,158.63079192805776,0.1771205233422956,0.3762799791782774,1.0,2.789136017242882,15,0,20,20,20,35
C64_11727,C24_0,C6_0,1545759076.6,seg2,False,296.22586635516683,0.643434044191136,0.3896376824289203,1.0,6.236509274061804,25,20,20,25,20,45
C64_11728,C24_0,C6_0,1545759187.6,seg2,False,79.5300927759294,0.0913381664589807,0.3747227066304233,1.0,0.8073090078960923,0,0,20,20,20,20
C64_11729,C24_0,C6_0,1545759301.7,seg2,False,123.6042592254826,0.1386239507263953,0.36291776883522187,1.0,1.9115643990675666,0,0,20,20,20,20
C64_11722,C24_0,C6_0,1545759412.7,seg2,False,273.4624320835955,0.5644617979221563,0.3729949702895686,1.0,5.666183229558359,25,20,20,25,20,45
C64_11730,C24_0,C6_0,1545759526.7,seg2,False,91.74727934157735,0.1036109350266178,0.35952576852642104,1.0,1.1134042835834042,0,0,20,20,20,20
C64_11731,C24_0,C6_0,1545759637.8,seg2,False,177.61649791348216,0.1979871222528492,0.3514488362127425,1.0,3.2648130380119036,25,0,20,25,20,45
C64_11721,C24_0,C6_0,1545759751.9,seg2,False,168.42174995806678,0.1878814607717022,0.34327046744069045,1.0,3.0344433947912712,25,0,20,25,20,45
C64_11720,C24_0,C6_0,1545759896.1,seg2,False,140.09169513429546,0.1567447787028097,0.3339441830037964,1.0,2.3246485582368512,15,0,20,20,20,35
C64_11714,C24_0,C6_0,1545760025.6,seg2,False,352.4200223314473,0.8383861182803479,0.35916627976762394,1.0,7.644424719499968,25,20,20,25,20,45
C64_11713,C24_0,C6_0,1545760145.1,seg2,False,279.25555385838754,0.5845596370270589,0.3704359476305957,1.0,5.811326892317109,25,20,20,25,20,45
C64_11707,C24_0,C6_0,1545760262.1,seg2,False,170.02712107679494,0.1896458742342726,0.36139644396077947,1.0,3.074665135903848,25,0,20,25,20,45
C64_11715,C24_0,C6_0,1545760379.1,seg2,False,212.45588153105535,0.3312727772115476,0.35989026062331786,1.0,4.1376957328855655,25,10,20,25,20,45
C64_11716,C24_0,C6_0,1545760493.2,seg2,False,240.0604265090012,0.4410562046768109,0.3639485578259925,1.0,4.829313296376461,25,10,20,25,20,45
C64_11717,C24_0,C6_0,1545760610.2,seg2,False,187.46776900674132,0.2318949160296819,0.357345875736177,1.0,3.5116315280921264,25,10,20,25,20,45
C64_11718,C24_0,C6_0,1545760727.3,seg2,False,156.24879807954798,0.1745025479937667,0.3482037093490565,1.0,2.72945639625754,15,0,20,20,20,35
C64_11712,C24_0,C6_0,1545760841.4,seg2,False,297.51429058331985,0.6479039213735827,0.3631887199502828,1.0,6.268790075144733,25,20,20,25,20,45
C64_11711,C24_0,C6_0,1545760958.5,seg2,False,192.7732076104601,0.2529946745871261,0.35767901768212496,1.0,3.6445565418275843,25,10,20,25,20,45
C64_11710,C24_0,C6_0,1545761075.5,seg2,False,234.82455685070437,0.4202331221986014,0.36080672290794874,1.0,4.698131296502155,25,10,20,25,20,45
C64_11709,C24_0,C6_0,1545761189.5,seg2,False,217.8990729971624,0.352920379661663,0.36041240574563443,1.0,4.274072073173408,25,10,20,25,20,45
C64_11708,C24_0,C6_0,1545761306.6,seg2,False,98.84282811112053,0.1114094319767969,0.3479622570571925,1.0,1.2911795794827916,0,0,20,20,20,20
C64_11692,C24_0,C6_0,1545762500.7,seg2,False,164.3026771300156,0.1833543159474702,0.3397318600017064,1.0,2.9312421605215406,15,0,20,20,20,35
C64_11691,C24_0,C6_0,1545762611.7,seg2,False,327.67674064532406,0.7525452688062595,0.36037253044193407,1.0,7.02449462443057,25,20,20,25,20,45
C64_11690,C24_0,C6_0,1545762725.8,seg2,False,225.23886428124987,0.3821107700372536,0.36145944242170003,1.0,4.4579667386528765,25,10,20,25,20,45
C64_11689,C24_0,C6_0,1545762839.8,seg2,False,222.9651594069237,0.3730682332250211,0.3620398819618661,1.0,4.401000241775815,25,10,20,25,20,45
C64_11688,C24_0,C6_0,1545762953.8,seg2,False,135.8863186186015,0.1521227801799096,0.35154402687276826,1.0,2.2192850298153615,15,0,20,20,20,35
C64_11682,C24_0,C6_0,1545763064.9,seg2,False,247.52939542620683,0.4707603352110199,0.3575048422896808,1.0,5.0164444404845785,25,10,20,25,20,45
C64_11687,C24_0,C6_0,1545763178.9,seg2,False,139.53285905108885,0.1561305793459899,0.3474361291424963,1.0,2.310647209887623,15,0,20,20,20,35
C64_11686,C24_0,C6_0,1545763292.9,seg2,False,115.71307969344102,0.1299510007527312,0.336561872723008,1.0,1.7138549868899655,0,0,20,20,20,20
C64_11685,C24_0,C6_0,1545763407.4,seg2,False,319.1558678994607,0.7229841554485382,0.35588298685928454,1.0,6.811008575230402,25,20,20,25,20,45
C64_11684,C24_0,C6_0,1545763518.7,seg2,False,161.7398473056523,0.180537589402666,0.3471157169864536,1.0,2.8670317879113756,15,0,20,20,20,35
C64_11683,C24_0,C6_0,1545763632.1,seg2,False,422.0479680702165,1.0,0.3797599311371309,1.0,9.38891680300278,25,30,20,25,30,45
C64_11693,C24_0,C6_0,1545763743.1,seg2,False,118.8406423793378,0.1333884076199988,0.3674413549612743,1.0,1.7922144485732907,0,0,20,20,20,20
C64_11662,C24_0,C6_0,1545763893.2,seg2,False,236.5143559126867,0.426953462378098,0.37041696033211546,1.0,4.740468335963271,25,10,20,25,20,45
C64_11661,C24_0,C6_0,1545764025.2,seg2,False,276.3053551539925,0.5743246340021911,0.3806123440156192,1.0,5.737411193240096,25,20,20,25,20,45
C64_11656,C24_0,C6_0,1545764139.3,seg2,False,149.86086864657165,0.1674817734463693,0.3699558154871567,1.0,2.5694101359871184,15,0,20,20,20,35
C64_11663,C24_0,C6_0,1545764256.3,seg2,False,153.98057709576614,0.1720096168620293,0.3600585055559003,1.0,2.6726272954150723,15,0,20,20,20,35
C64_11664,C24_0,C6_0,1545764373.3,seg2,False,335.4639842609825,0.7795612327963832,0.38103364191792444,1.0,7.219599976106339,25,20,20,25,20,45
C64_11660,C24_0,C6_0,1545764487.4,seg2,False,234.393832150689,0.4185201276935513,0.38290796620670575,1.0,4.68733971244243,25,10,20,25,20,45
C64_11665,C24_0,C6_0,1545764604.5,seg2,False,132.16150492033233,0.1480289533020475,0.3711640155614728,1.0,2.1259617536478825,15,0,20,20,20,35
C64_11666,C24_0,C6_0,1545764721.5,seg2,False,218.4648726092049,0.3551705678360438,0.3703643431752014,1.0,4.28824788912754,25,10,20,25,20,45
C64_11659,C24_0,C6_0,1545764835.5,seg2,False,237.26804109048328,0.4299508724826435,0.37334366964057353,1.0,4.7593515273624885,25,10,20,25,20,45
C64_11667,C24_0,C6_0,1545764952.6,seg2,False,179.832347572287,0.2015288029173001,0.36475292630440986,1.0,3.3203300024577627,25,10,20,25,20,45
C64_11658,C24_0,C6_0,1545765069.7,seg2,False,327.19400393743626,0.7508705302003189,0.3840588064992053,1.0,7.012399906478012,25,20,20,25,20,45
C64_11668,C24_0,C6_0,1545765183.7,seg2,False,281.1126876313896,0.5910025148426932,0.3944059919163797,1.0,5.8578564162120506,25,20,20,25,20,45
C64_11657,C24_0,C6_0,1545765327.8,seg2,False,129.78788999624226,0.1454201869687272,0.3819567016689971,1.0,2.0664920622700182,15,0,20,20,20,35
C64_11620,C24_0,C6_0,1545765456.9,seg2,False,196.65805339078983,0.2684447276591585,0.37628110296850514,1.0,3.741889338846196,25,10,20,25,20,45
C64_11625,C24_0,C6_0,1545765582.9,seg2,False,262.643224668122,0.5269271666245843,0.3838134061513091,1.0,5.395113596729032,25,20,20,25,20,45
C64_11624,C24_0,C6_0,1545765697.2,seg2,False,146.06178638721292,0.1633063203030889,0.3727880518588981,1.0,2.4742260995243415,15,0,20,20,20,35
C64_11626,C24_0,C6_0,1545765811.5,seg2,False,224.1346584359477,0.3777193373068355,0.3730346161312949,1.0,4.430301433648558,25,10,20,25,20,45
C64_11627,C24_0,C6_0,1545765922.8,seg2,False,146.2731258811142,0.1635385969672584,0.3625598151730931,1.0,2.4795211009800138,15,0,20,20,20,35
C64_11628,C24_0,C6_0,1545766036.1,seg2,False,94.9822278924192,0.1071663663578792,0.3497901427323324,1.0,1.1944542424412348,0,0,20,20,20,20
C64_11623,C24_0,C6_0,1545766150.2,seg2,False,243.37107121119996,0.45422265689754,0.3550117684405928,1.0,4.912259783063638,25,10,20,25,20,45
C64_11622,C24_0,C6_0,1545766261.2,seg2,False,252.9820801551612,0.4924456924197826,0.3618834646395523,1.0,5.1530586295515,25,10,20,25,20,45
C64_11629,C24_0,C6_0,1545766375.2,seg2,False,490.0981785717779,1.0,0.3937892914075746,1.0,11.093879548077332,25,30,20,25,30,45
C64_11621,C24_0,C6_0,1545766486.3,seg2,False,170.96163089521949,0.1906729649083834,0.3836334750826151,1.0,3.098078794929689,25,0,20,25,20,45
C64_11630,C24_0,C6_0,1545766600.3,seg2,False,136.91984031222682,0.1532586917263536,0.372114735914802,1.0,2.2451793800439637,15,0,20,20,20,35
C64_11631,C24_0,C6_0,1545766714.4,seg2,False,400.241811266089,1.0,0.40350899911906185,1.0,8.842574849167997,25,30,20,25,30,45
C64_11600,C24_0,C6_0,1545766861.4,seg2,False,338.6934214357564,0.7907649863615888,0.42287179848118817,1.0,7.300511850294033,25,20,20,25,20,45
C64_11595,C24_0,C6_0,1545766993.5,seg2,False,138.010312609151,0.154457195909472,0.40945106835260237,1.0,2.272500598113508,15,0,20,20,20,35
C64_11601,C24_0,C6_0,1545767110.5,seg2,False,371.7795785513978,0.9055494304247484,0.43425598645620966,1.0,8.12946836408112,25,20,20,25,20,45
C64_11602,C24_0,C6_0,1545767224.6,seg2,False,227.68373242555384,0.3918340241172163,0.43213488833925995,1.0,4.519221642523632,25,10,20,25,20,45
C64_11603,C24_0,C6_0,1545767341.7,seg2,False,164.35382116173471,0.1834105267619309,0.4196986702603935,1.0,2.9325235477218343,15,0,20,20,20,35
C64_11599,C24_0,C6_0,1545767458.7,seg2,False,239.9922907600171,0.4407852284277054,0.4207529981687591,1.0,4.827606190509052,25,10,20,25,20,45
C64_11604,C24_0,C6_0,1545767572.8,seg2,False,266.61900426144166,0.5407201752457369,0.42675135702260797,1.0,5.494724693289595,25,20,20,25,20,45
C64_11605,C24_0,C6_0,1545767689.8,seg2,False,107.16287939368948,0.1205537415516891,0.411441476249062,1.0,1.499634151031315,0,0,20,20,20,20
C64_11598,C24_0,C6_0,1545767806.9,seg2,False,303.7681509957546,0.6696001820840949,0.4243494115408136,1.0,6.425477305610437,25,20,20,25,20,45
C64_11597,C24_0,C6_0,1545767921.4,seg2,False,310.3670070454933,0.6924933219695969,0.4377566070622528,1.0,6.590808222913863,25,20,20,25,20,45
C64_11606,C24_0,C6_0,1545768038.3,seg2,False,172.18764198098918,0.1920204355584761,0.42546979848706395,1.0,3.128795867086839,25,0,20,25,20,45
C64_11596,C24_0,C6_0,1545768155.7,seg2,False,143.7673900293421,0.1607846206318583,0.41223553959430365,1.0,2.4167411882540857,15,0,20,20,20,35
C64_11607,C24_0,C6_0,1545768299.1,seg2,False,216.1977412489104,0.3461541739253324,0.40893147131085505,1.0,4.231446088236658,25,10,20,25,20,45
C64_11587,C24_0,C6_0,1545768428.1,seg2,False,158.46346201574616,0.1769366162403619,0.3973317285573304,1.0,2.7849436530381992,15,0,20,20,20,35
C64_11583,C24_0,C6_0,1545768554.2,seg2,False,253.1894744820706,0.4932705008005459,0.40212866716949114,1.0,5.158254786893472,25,10,20,25,20,45
C64_11588,C24_0,C6_0,1545768665.2,seg2,False,211.4443299822902,0.3272498311289384,0.3983847253674635,1.0,4.112351833246527,25,10,20,25,20,45
C64_11589,C24_0,C6_0,1545768779.3,seg2,False,147.9196727780173,0.1653482654468752,0.38673290237143404,1.0,2.5207744798681433,15,0,20,20,20,35
C64_11586,C24_0,C6_0,1545768893.3,seg2,False,282.5979489837868,0.5961552709644616,0.3972040208010854,1.0,5.895068869397309,25,20,20,25,20,45
C64_11590,C24_0,C6_0,1545769004.4,seg2,False,149.78043687627274,0.1673933733894116,0.3857134884305017,1.0,2.5673949596802523,15,0,20,20,20,35
C64_11591,C24_0,C6_0,1545769118.5,seg2,False,136.20817817801532,0.1524765260104292,0.374051640309498,1.0,2.227349054215904,15,0,20,20,20,35
C64_11592,C24_0,C6_0,1545769229.5,seg2,False,336.87071426735844,0.7844415433493575,0.394571135461491,1.0,7.254844867129776,25,20,20,25,20,45
C64_11585,C24_0,C6_0,1545769343.5,seg2,False,197.65373141370128,0.2724045446419916,0.388462805920516,1.0,3.766835535524229,25,10,20,25,20,45
C64_11584,C24_0,C6_0,1545769457.6,seg2,False,419.93589360630057,1.0,0.4190396656244902,1.0,9.335999872265038,25,30,20,25,30,45
C64_11593,C24_0,C6_0,1545769568.6,seg2,False,160.14891768930713,0.1787890481461712,0.40702713475057417,1.0,2.827171871154145,15,0,20,20,20,35
C64_11594,C24_0,C6_0,1545769682.6,seg2,False,146.0162615212959,0.1632562853389808,0.39483859227999446,1.0,2.4730854976100933,15,0,20,20,20,35
